TriggerIndex,FrameNum,PicPath,Code1,CodeType1,CodeCoordinate1,Code2,CodeType2,CodeCoordinate2,Code3,CodeType3,CodeCoordinate3,Code4,CodeType4,CodeCoordinate4,Code5,CodeType5,CodeCoordinate5,Code6,CodeType6,CodeCoordinate6
1,1,1.jpg,45565654,CODE128,3025.2287.3020.2504.3679.2511.3684.2294,690169016903,CODE128,1877.1480.1889.1715.2705.1710.2693.1474,456456,CODE128,3062.2670.3046.2877.3613.2882.3630.2675,690169016904,CODE128,2960.1471.2963.1710.3802.1710.3800.1470
1,2,2.jpg,690169016903,CODE128,1880.1482.1889.1718.2703.1712.2693.1475,45565654,CODE128,3030.2293.3018.2508.3670.2512.3682.2296,690169016904,CODE128,2963.1471.2962.1710.3798.1709.3801.1469,87998789,CODE128,2001.2644.2002.2844.2637.2861.2634.2663
1,3,3.jpg,45565654,CODE128,3024.2288.3022.2504.3680.2512.3682.2296,456456,CODE128,3060.2672.3050.2877.3619.2879.3630.2674,690169016903,CODE128,1882.1481.1890.1716.2700.1708.2692.1474,87998789,CODE128,2000.2647.2000.2844.2635.2862.2634.2664
1,4,4.jpg,45565654,CODE128,3024.2290.3012.2505.3670.2510.3682.2295,690169016903,CODE128,1881.1482.1887.1716.2699.1711.2693.1475,456456,CODE128,3056.2668.3050.2875.3621.2883.3628.2677,690169016904,CODE128,2967.1472.2965.1711.3800.1711.3801.1471
1,5,5.jpg,45565654,CODE128,3023.2288.3018.2504.3678.2511.3683.2295,690169016904,CODE128,2966.1471.2966.1709.3800.1711.3800.1472,690169016903,CODE128,1880.1483.1889.1715.2700.1708.2690.1474,87998789,CODE128,2008.2647.2001.2843.2620.2862.2627.2665
1,6,6.jpg,456456,CODE128,3055.2670.3050.2876.3621.2881.3628.2676,45565654,CODE128,3023.2288.3020.2506.3677.2510.3680.2293,690169016903,CODE128,1878.1485.1891.1717.2700.1707.2688.1473,87998789,CODE128,2002.2643.2002.2841.2636.2861.2637.2663
1,7,7.jpg,45565654,CODE128,3027.2291.3015.2506.3671.2511.3683.2295,690169016903,CODE128,1883.1481.1889.1714.2699.1708.2692.1474,456456,CODE128,3054.2672.3053.2876.3624.2879.3626.2675,87998789,CODE128,2001.2646.2003.2845.2635.2862.2632.2663
