TriggerIndex,FrameNum,PicPath,Code1,CodeType1,CodeCoordinate1,Code2,CodeType2,CodeCoordinate2,Code3,CodeType3,CodeCoordinate3,Code4,CodeType4,CodeCoordinate4,Code5,CodeType5,CodeCoordinate5,Code6,CodeType6,CodeCoordinate6
1,1,1.jpg,87998789,CODE128,432.1308.428.1521.1356.1534.1360.1321,79887,CODE128,460.707.461.1046.1356.1065.1352.727,4546,CODE128,564.88.568.442.1263.449.1258.97
1,2,2.jpg,79887,CODE128,459.708.460.1047.1360.1064.1357.727,87998789,CODE128,435.1309.432.1522.1357.1534.1361.1321,4546,CODE128,551.86.545.440.1263.449.1267.96
1,3,3.jpg,87998789,CODE128,438.1309.434.1520.1364.1532.1370.1322,79887,CODE128,463.707.462.1046.1358.1066.1357.730,4546,CODE128,555.83.556.444.1273.451.1269.93
1,4,4.jpg,87998789,CODE128,431.1307.428.1520.1359.1535.1363.1323,79887,CODE128,434.701.434.1043.1377.1062.1374.720,4546,CODE128,549.91.548.441.1265.447.1264.98
1,5,5.jpg,87998789,CODE128,432.1307.438.1523.1367.1535.1362.1320,79887,CODE128,456.707.454.1047.1359.1064.1359.726,4546,CODE128,556.83.554.443.1272.454.1272.95
1,6,6.jpg,4546,CODE128,549.88.550.441.1269.449.1265.96,79887,CODE128,458.706.459.1047.1360.1066.1357.728,87998789,CODE128,433.1309.434.1520.1364.1535.1365.1324
1,7,7.jpg,79887,CODE128,462.709.462.1047.1359.1065.1358.729,4546,CODE128,546.88.549.443.1270.453.1265.99,87998789,CODE128,438.1308.432.1521.1358.1535.1365.1324
1,8,8.jpg,87998789,CODE128,434.1307.439.1521.1368.1533.1364.1320,79887,CODE128,460.709.457.1048.1356.1066.1357.729,4546,CODE128,553.86.551.440.1272.451.1272.97
1,9,9.jpg,79887,CODE128,461.702.457.1045.1355.1067.1356.727,4546,CODE128,549.87.549.441.1268.453.1267.101,87998789,CODE128,436.1307.433.1526.1366.1535.1370.1320
