TriggerIndex,FrameNum,PicPath,Code1,CodeType1,CodeCoordinate1,Code2,CodeType2,CodeCoordinate2,Code3,CodeType3,CodeCoordinate3,Code4,CodeType4,CodeCoordinate4,Code5,CodeType5,CodeCoordinate5,Code6,CodeType6,CodeCoordinate6
1,1,1.jpg,690169016903,CODE128,127.332.128.527.813.534.811.340,4546,CODE128,254.668.255.857.695.865.693.675,690169016901,CODE128,107.1.106.185.812.186.812.2
1,2,2.jpg,690169016903,CODE128,126.333.129.528.816.534.812.339,4546,CODE128,254.666.256.857.692.864.689.674,690169016901,CODE128,107.0.108.185.815.188.813.2
1,3,3.jpg,690169016903,CODE128,129.331.131.528.814.535.810.339,4546,CODE128,253.667.252.857.692.865.691.675,690169016901,CODE128,106.2.105.186.811.187.811.3
1,4,4.jpg,690169016903,CODE128,122.333.123.529.816.533.815.338,4546,CODE128,256.667.254.855.692.862.693.673,690169016901,CODE128,111.13.109.186.813.186.815.13
1,5,5.jpg,690169016903,CODE128,125.333.132.529.818.534.810.339,4546,CODE128,254.666.254.855.691.863.690.674,690169016901,CODE128,113.14.108.185.811.185.815.14
1,6,6.jpg,4546,CODE128,252.665.253.855.693.866.692.676,690169016903,CODE128,129.331.131.529.813.535.810.339,690169016901,CODE128,111.13.107.183.811.185.815.15
1,7,7.jpg,690169016903,CODE128,126.333.130.528.816.534.811.339,4546,CODE128,256.668.256.856.694.861.693.672,690169016901,CODE128,112.15.109.185.809.183.811.15
1,8,8.jpg,690169016903,CODE128,128.332.131.529.815.534.811.339,4546,CODE128,254.667.254.857.695.862.693.672,690169016901,CODE128,109.14.105.185.811.185.814.14
1,9,9.jpg,4546,CODE128,251.664.255.853.693.860.688.672,690169016903,CODE128,123.333.127.530.819.533.814.337,690169016901,CODE128,110.14.106.185.814.185.817.13
