TriggerIndex,FrameNum,PicPath,Code1,CodeType1,CodeCoordinate1,Code2,CodeType2,CodeCoordinate2,Code3,CodeType3,CodeCoordinate3,Code4,CodeType4,CodeCoordinate4,Code5,CodeType5,CodeCoordinate5,Code6,CodeType6,CodeCoordinate6
1,1,1.jpg,690169016901,CODE128,121.500.117.743.973.760.978.517,690169016902,CODE128,1251.528.1239.767.2047.794.2047.553,690169016903,CODE128,136.925.136.1163.973.1180.974.939,4546,CODE128,292.1340.292.1532.821.1534.821.1343
1,2,2.jpg,690169016902,CODE128,1247.525.1239.767.2047.795.2047.551,690169016901,CODE128,125.494.125.742.981.762.982.513,690169016903,CODE128,134.926.133.1164.973.1179.973.938,4546,CODE128,292.1340.291.1533.819.1535.820.1343
1,3,3.jpg,690169016901,CODE128,128.496.133.742.983.766.979.516,690169016902,CODE128,1258.528.1246.768.2047.792.2047.550,690169016903,CODE128,133.929.126.1163.968.1174.976.941,4546,CODE128,288.1342.294.1532.825.1535.818.1345
1,4,4.jpg,690169016902,CODE128,1248.525.1234.767.2047.794.2047.553,690169016901,CODE128,123.495.129.743.975.763.970.516,690169016903,CODE128,135.927.129.1165.969.1177.975.942,4546,CODE128,290.1342.293.1533.821.1535.818.1345
1,5,5.jpg,690169016901,CODE128,118.495.126.744.981.765.974.516,690169016902,CODE128,1252.526.1240.766.2047.793.2047.553,690169016903,CODE128,136.928.130.1165.970.1177.975.941,4546,CODE128,292.1341.296.1531.821.1535.817.1345
1,6,6.jpg,690169016902,CODE128,1251.526.1240.767.2047.793.2047.550,690169016901,CODE128,123.497.124.745.974.763.976.517,4546,CODE128,289.1340.292.1532.821.1535.818.1345,690169016903,CODE128,135.927.133.1164.972.1179.974.940
1,7,7.jpg,690169016901,CODE128,125.495.126.741.975.764.976.518,690169016902,CODE128,1245.525.1234.768.2047.795.2047.553,690169016903,CODE128,133.928.126.1163.969.1175.977.941,690169016904,CODE128,1239.953.1226.1183.2041.1198.2047.968
1,8,8.jpg,690169016901,CODE128,126.497.128.741.975.761.974.517,690169016902,CODE128,1252.528.1238.768.2047.794.2047.553,690169016903,CODE128,134.928.129.1165.969.1176.976.941,4546,CODE128,290.1342.293.1532.818.1535.815.1345
1,9,9.jpg,690169016902,CODE128,1254.527.1240.767.2047.792.2047.553,690169016901,CODE128,126.496.129.744.985.765.982.517,4546,CODE128,289.1343.298.1532.825.1534.816.1344,690169016904,CODE128,1238.951.1229.1183.2043.1197.2047.968
1,10,10.jpg,690169016901,CODE128,124.498.116.742.972.761.982.517,690169016902,CODE128,1252.526.1243.768.2047.794.2047.552,4546,CODE128,290.1340.296.1532.823.1535.817.1345,690169016903,CODE128,131.928.127.1162.971.1175.975.943
1,11,11.jpg,690169016901,CODE128,126.498.126.742.974.762.976.518,690169016902,CODE128,1249.525.1239.766.2047.793.2047.553,690169016903,CODE128,135.926.135.1165.976.1180.975.940,4546,CODE128,289.1341.294.1532.823.1535.818.1346
1,12,12.jpg,690169016901,CODE128,123.498.127.744.973.764.972.516,690169016902,CODE128,1253.529.1244.770.2047.791.2047.552,690169016903,CODE128,133.925.134.1163.972.1177.971.938,4546,CODE128,291.1339.290.1531.819.1535.820.1345
1,13,13.jpg,690169016901,CODE128,126.497.124.740.971.762.975.519,690169016902,CODE128,1256.526.1242.767.2047.792.2047.553,690169016903,CODE128,134.928.128.1163.971.1174.976.940,4546,CODE128,290.1342.293.1532.822.1535.819.1344
