TriggerIndex,FrameNum,PicPath,Code1,CodeType1,CodeCoordinate1,Code2,CodeType2,CodeCoordinate2,Code3,CodeType3,CodeCoordinate3,Code4,CodeType4,CodeCoordinate4,Code5,CodeType5,CodeCoordinate5,Code6,CodeType6,CodeCoordinate6
1,1,1.jpg,690169016903,CODE128,465.765.471.354.603.354.595.762,4546,CODE128,227.442.356.441.360.673.230.674,690169016901,CODE128,689.757.702.365.827.368.813.758,79887,CODE128,121.720.5.721.6.398.122.397,77,CODE128,224.1087.359.1084.360.1259.225.1261
1,2,2.jpg,690169016903,CODE128,466.764.472.355.601.354.593.760,4546,CODE128,228.442.356.442.358.674.229.675,690169016901,CODE128,688.757.700.366.826.368.813.755,79887,CODE128,120.720.5.721.4.398.120.396,77,CODE128,224.1087.357.1083.359.1259.225.1261
1,3,3.jpg,690169016903,CODE128,465.764.472.356.602.354.594.759,4546,CODE128,227.442.355.441.357.674.228.675,690169016901,CODE128,687.757.700.366.826.368.811.756,79887,CODE128,118.721.4.721.5.399.120.397,77,CODE128,224.1085.357.1082.359.1260.226.1262
1,4,4.jpg,690169016903,CODE128,465.764.472.355.602.354.594.759,4546,CODE128,227.442.356.441.359.675.229.676,690169016901,CODE128,689.756.699.366.824.367.812.755,79887,CODE128,119.720.4.720.5.399.121.398,77,CODE128,223.1086.359.1083.360.1259.224.1261
1,5,5.jpg,690169016903,CODE128,466.766.472.355.602.354.594.761,4546,CODE128,227.442.356.441.358.674.229.675,690169016901,CODE128,687.756.701.366.824.368.809.756,79887,CODE128,119.721.3.721.5.398.121.397,77,CODE128,224.1088.358.1085.361.1258.226.1260
