TriggerIndex,FrameNum,PicPath,Code1,CodeType1,CodeCoordinate1,Code2,CodeType2,CodeCoordinate2,Code3,CodeType3,CodeCoordinate3,Code4,CodeType4,CodeCoordinate4,Code5,CodeType5,CodeCoordinate5,Code6,CodeType6,CodeCoordinate6
1,1,1.jpg,690169016904,CODE128,2813.1383.2813.1627.3694.1618.3686.1374,690169016903,CODE128,1641.1389.1648.1642.2518.1631.2508.1377
1,2,2.jpg,690169016904,CODE128,2802.1376.2816.1627.3697.1628.3680.1377,690169016902,CODE128,2798.938.2808.1184.3677.1185.3665.939
1,3,3.jpg,690169016904,CODE128,2794.1373.2805.1625.3702.1627.3689.1374,690169016903,CODE128,1656.1391.1664.1642.2521.1631.2510.1382,690169016902,CODE128,2799.936.2805.1184.3679.1179.3670.932
1,4,4.jpg,690169016903,CODE128,1647.1386.1647.1639.2523.1630.2521.1377,690169016902,CODE128,2798.936.2802.1185.3684.1183.3678.934
1,5,5.jpg,690169016903,CODE128,1649.1392.1652.1646.2524.1640.2519.1384,690169016902,CODE128,2797.939.2807.1187.3687.1180.3675.932,45565654,CODE128,2889.2276.2892.2529.3620.2529.3615.2277
1,6,6.jpg,690169016903,CODE128,1641.1386.1649.1641.2520.1633.2509.1378,690169016901,CODE128,1642.966.1655.1201.2523.1183.2509.947
