TriggerIndex,FrameNum,PicPath,Code1,CodeType1,CodeCoordinate1,Code2,CodeType2,CodeCoordinate2,Code3,CodeType3,CodeCoordinate3,Code4,CodeType4,CodeCoordinate4,Code5,CodeType5,CodeCoordinate5,Code6,CodeType6,CodeCoordinate6
1,1,1.jpg,和亏有一腿,QR,265.310.344.726.756.667.715.251,发斯蒂芬斯蒂芬斯蒂芬,QR,351.824.422.1154.794.1095.760.761
1,2,2.jpg,和亏有一腿,QR,258.309.340.735.763.673.721.246,发斯蒂芬斯蒂芬斯蒂芬,QR,352.820.419.1152.793.1100.762.761
1,3,3.jpg,和亏有一腿,QR,256.307.338.734.761.671.719.245,发斯蒂芬斯蒂芬斯蒂芬,QR,353.818.417.1150.795.1093.759.758
1,4,4.jpg,和亏有一腿,QR,258.307.340.734.762.671.721.245,发斯蒂芬斯蒂芬斯蒂芬,QR,354.821.418.1150.792.1098.763.764
