TriggerIndex,FrameNum,PicPath,Code1,CodeType1,CodeCoordinate1,Code2,CodeType2,CodeCoordinate2,Code3,CodeType3,CodeCoordinate3,Code4,CodeType4,CodeCoordinate4,Code5,CodeType5,CodeCoordinate5,Code6,CodeType6,CodeCoordinate6
1,1,1.jpg,690169016901,CODE128,465.858.456.1286.1889.1319.1891.890,690169016903,CODE128,465.1609.462.2045.1868.2088.1872.1651,690169016902,CODE128,2476.900.2463.1346.3942.1382.3950.936,690169016904,CODE128,2442.1677.2428.2117.3907.2165.3915.1726
1,2,2.jpg,690169016901,CODE128,465.857.456.1284.1888.1319.1891.891,690169016902,CODE128,2469.895.2453.1342.3934.1389.3949.938,690169016903,CODE128,452.1612.446.2030.1867.2074.1867.1655,4546,CODE128,720.2366.719.2799.1557.2824.1557.2391
1,3,3.jpg,690169016901,CODE128,466.855.457.1280.1885.1313.1887.887,690169016904,CODE128,2443.1677.2431.2116.3906.2165.3914.1725,690169016903,CODE128,460.1605.456.2042.1865.2091.1872.1652,4546,CODE128,717.2366.720.2799.1560.2825.1558.2392
1,4,4.jpg,690169016901,CODE128,468.858.458.1286.1890.1318.1896.889,690169016903,CODE128,457.1609.458.2039.1861.2092.1860.1659,690169016902,CODE128,2468.899.2465.1345.3944.1386.3946.938,690169016904,CODE128,2444.1677.2433.2116.3905.2168.3910.1727
1,5,5.jpg,690169016901,CODE128,463.854.457.1279.1888.1313.1888.887,690169016902,CODE128,2474.901.2461.1346.3932.1387.3943.939,690169016904,CODE128,2452.1673.2446.2114.3898.2171.3903.1727,4546,CODE128,718.2363.722.2796.1565.2826.1561.2394
1,6,6.jpg,690169016901,CODE128,466.858.454.1286.1886.1318.1894.889,690169016902,CODE128,2478.898.2464.1344.3942.1382.3950.936,690169016903,CODE128,462.1605.470.2043.1866.2092.1858.1653,690169016904,CODE128,2446.1676.2431.2117.3905.2172.3918.1728
1,7,7.jpg,690169016901,CODE128,468.857.458.1286.1889.1318.1894.889,690169016904,CODE128,2453.1673.2439.2115.3907.2173.3921.1728,690169016903,CODE128,455.1613.452.2038.1872.2085.1871.1659,4546,CODE128,717.2364.721.2797.1565.2826.1563.2392
1,8,8.jpg,690169016901,CODE128,464.853.458.1282.1887.1315.1889.886,690169016904,CODE128,2438.1678.2432.2117.3908.2165.3910.1725,4546,CODE128,718.2365.720.2798.1568.2827.1565.2395,690169016903,CODE128,460.1606.466.2042.1866.2091.1860.1654
1,9,9.jpg,690169016901,CODE128,469.857.457.1285.1888.1318.1894.889,690169016902,CODE128,2475.897.2468.1339.3929.1382.3935.938,690169016903,CODE128,465.1606.468.2039.1860.2089.1856.1655,690169016904,CODE128,2441.1675.2431.2115.3903.2166.3909.1726
